package_name,size_bytes,size_source
dartmoor-matcher-db-client,153323863,dist.unpackedSize
cordova-plugin-lcs2,153301178,dist.unpackedSize
myyzzcomponent,153270341,dist.unpackedSize
opencode-x-windows-x64,153255010,dist.unpackedSize
shellpilot-windows-x64,153255010,dist.unpackedSize
opencode-rlm-windows-x64-baseline,153247885,dist.unpackedSize
@tellahq/rescript,153228514,dist.unpackedSize
@command-center/command-center-linux-arm64,153222647,dist.unpackedSize
php-env-server,153201578,dist.unpackedSize
@tonyo/alpaga,153192161,dist.unpackedSize
evm-lite-cli,153170616,dist.unpackedSize
@adunne09/waldo-linux-x64,153163792,dist.unpackedSize
@ex-machina/opencode-linux-arm64-musl,153158017,dist.unpackedSize
nuwaxcode-windows-x64-baseline,153149021,dist.unpackedSize
@ooeo/fast-geoip,153122266,dist.unpackedSize
rird-windows-x64-baseline,153103957,dist.unpackedSize
@ks-happier/cli,153087696,dist.unpackedSize
monetcli,153085118,dist.unpackedSize
img-pigax,153062685,dist.unpackedSize
mastracode-linux-x64-baseline,153052547,dist.unpackedSize
mv-template,153038032,dist.unpackedSize
plasma-ai-windows-x64,153028720,dist.unpackedSize
react-native-ambaidumap,153026239,dist.unpackedSize
@cyberstrike-io/cli-linux-x64-baseline-musl,153007450,dist.unpackedSize
seczure.ts,152993350,dist.unpackedSize
@dcid/sdk,152944064,dist.unpackedSize
@fontpkg/han-chan-duan-hei-ti,152942944,dist.unpackedSize
namconsequuntur,152904802,dist.unpackedSize
perspect-windows-mongo,152898357,dist.unpackedSize
@soundscript/cli-linux-arm64,152893013,dist.unpackedSize
opencode-x-windows-x64-baseline,152835691,dist.unpackedSize
shellpilot-windows-x64-baseline,152835691,dist.unpackedSize
rhubarb-lip-sync,152817432,dist.unpackedSize
@tony1992/figma-tools,152802270,dist.unpackedSize
xiansakana-blog-img,152777186,dist.unpackedSize
@svizzle/atlas,152770608,dist.unpackedSize
hummingbot-dashboard,152769813,dist.unpackedSize
yuadh-dev-cli,152744926,dist.unpackedSize
mpresources,152739332,dist.unpackedSize
viby-cli-linux-x64,152720469,dist.unpackedSize
git-cz-md,152713504,dist.unpackedSize
git-cz,152702114,dist.unpackedSize
prisma-slug,152673140,dist.unpackedSize
lash-cli-windows-x64,152585840,dist.unpackedSize
tfjs-node-arm,152582445,dist.unpackedSize
huaqing-sdk,152577666,dist.unpackedSize
laborumbeatae,152552694,dist.unpackedSize
@rustbin/rust-std-nightly-riscv64gc-unknown-linux-musl,152538994,dist.unpackedSize
@elestio/cloudgate,152501629,dist.unpackedSize
@srdcloud/codefree-linux-arm64,152495615,dist.unpackedSize
@kortix/opencode-ai-linux-x64,152483172,dist.unpackedSize
hqchart,152481773,dist.unpackedSize
meet-code-linux-x64,152460611,dist.unpackedSize
fbp-ap,152458827,dist.unpackedSize
@minecraft-types/yarn-22w45a,152456438,dist.unpackedSize
aboocode-linux-arm64,152446319,dist.unpackedSize
cactus-react-native,152445372,dist.unpackedSize
@ted-marozzi/layout-elk,152443858,dist.unpackedSize
@stayin/stayin-admin-db,152406382,dist.unpackedSize
@hypersetai/hyperset-cli-linux-x64,152378996,dist.unpackedSize
winapp-mcp,152370750,dist.unpackedSize
ra16,152363719,dist.unpackedSize
@mcpmesh/cli-darwin-x64,152353745,dist.unpackedSize
easc-windows-x64,152343660,dist.unpackedSize
react-native-template-marte,152334858,dist.unpackedSize
nm31,152327276,dist.unpackedSize
@leocuvee/turtlecoin-cryptonote-util,152324037,dist.unpackedSize
dria-linux-x64,152311606,dist.unpackedSize
@antprofuse/vb-linux-x64-gnu,152260248,dist.unpackedSize
@srdcloud/codefree-linux-x64-baseline,152253516,dist.unpackedSize
@srdcloud/codefree-linux-x64,152253507,dist.unpackedSize
logitech_4.8,152239341,dist.unpackedSize
@rustbin/rust-std-1.87.0-x86_64-unknown-freebsd,152232839,dist.unpackedSize
@knotel/transportation,152223335,dist.unpackedSize
logitech_4.7,152214896,dist.unpackedSize
@rustbin/rust-std-1.88.0-aarch64-unknown-linux-ohos,152209192,dist.unpackedSize
webapijwt,152192405,dist.unpackedSize
yancode-windows-x64,152174190,dist.unpackedSize
rn-leanback,152163669,dist.unpackedSize
lash-cli-windows-x64-baseline,152155769,dist.unpackedSize
opencal-linux-arm64-musl,152144858,dist.unpackedSize
@dragon-den/install-opensearch-3,152137775,dist.unpackedSize
@dragon-den/install-opensearch-1,152137775,dist.unpackedSize
@dragon-den/install-opensearch-5,152137775,dist.unpackedSize
@dragon-den/install-opensearch-4,152137775,dist.unpackedSize
@dragon-den/install-opensearch-2,152137775,dist.unpackedSize
opencode-windows-arm64,152124925,dist.unpackedSize
@aicontextlab/core-native-linux-x64-gnu,152114632,dist.unpackedSize
@minecraft/creator-tools,152102436,dist.unpackedSize
shellcheck-binaries,152098207,dist.unpackedSize
ruchy-syntax-tools,152090655,dist.unpackedSize
@xagi/nuwaxcode-windows-x64,152080552,dist.unpackedSize
create-klaykit,152074873,dist.unpackedSize
@pixelml/claw-windows-x64-baseline,152067806,dist.unpackedSize
@pixelml/claw-windows-x64,152067797,dist.unpackedSize
@shabados/database,152059067,dist.unpackedSize
fundi-ai-windows-x64,152050992,dist.unpackedSize
@kortix/opencode-ai-linux-x64-baseline,152036717,dist.unpackedSize
transformers-js-custom,152024737,dist.unpackedSize
meet-code-linux-x64-baseline,152014156,dist.unpackedSize
@rustbin/rust-std-beta-x86_64-unknown-freebsd,152011910,dist.unpackedSize
@pcd/proto-pod-gpc-artifacts,152001940,dist.unpackedSize
@rustbin/rust-std-1.86.0-x86_64-unknown-freebsd,151998712,dist.unpackedSize
cjktty673,151983349,dist.unpackedSize
polymerdyno,151981003,dist.unpackedSize
react-native-gmail-parser,151978005,dist.unpackedSize
genesys.js,151970959,dist.unpackedSize
npm-videos,151959711,dist.unpackedSize
@terrierscript/wordnet-dictionary,151959623,dist.unpackedSize
@edgebasejs/admin-console,151928121,dist.unpackedSize
easc-windows-x64-baseline,151924341,dist.unpackedSize
@react-native-flightmap-gl/maps,151920596,dist.unpackedSize
castclaw-darwin-x64-baseline,151905907,dist.unpackedSize
castclaw-darwin-x64,151905889,dist.unpackedSize
github1s-vscode-web,151875432,dist.unpackedSize
@saeed42/opencode-linux-x64,151828919,dist.unpackedSize
dria-linux-x64-baseline,151799633,dist.unpackedSize
@synsci/cli2-darwin-x64-baseline,151795465,dist.unpackedSize
@synsci/cli2-darwin-x64,151795456,dist.unpackedSize
nebula-x-linux-arm64,151784806,dist.unpackedSize
earthworm-2,151784543,dist.unpackedSize
@maple3142/pandoc-bin-linux-amd64,151766725,dist.unpackedSize
@buhausracun69/ibc-app-solidity-template,151766636,dist.unpackedSize
@rustbin/rust-std-1.85.0-x86_64-unknown-freebsd,151750405,dist.unpackedSize
react-native-native-carthage-colocator-library,151746779,dist.unpackedSize
@rustbin/rust-std-1.85.1-x86_64-unknown-freebsd,151742403,dist.unpackedSize
viby-cli-linux-arm64,151712248,dist.unpackedSize
com.iwahana.bitassisttools,151682372,dist.unpackedSize
@xagi/nuwaxcode-windows-x64-baseline,151661233,dist.unpackedSize
react-native-face-detector,151652376,dist.unpackedSize
ideavo-code-linux-arm64,151643848,dist.unpackedSize
aws-sandbox,151631019,dist.unpackedSize
opencode-ai-windows-x64,151622998,dist.unpackedSize
moyu-cdnms-pkg-03,151599676,dist.unpackedSize
@open-bpmn/open-bpmn-app,151592330,dist.unpackedSize
sota-fast-geoip,151565292,dist.unpackedSize
@rustbin/rust-std-1.87.0-aarch64-unknown-linux-gnu,151531053,dist.unpackedSize
hc-boilerplate-qiankunapp,151513300,dist.unpackedSize
@cdktn/provider-datadog,151505821,dist.unpackedSize
qf-editor,151474718,dist.unpackedSize
day6-liuhaitao,151460516,dist.unpackedSize
cerebras-cli-int-linux-arm64,151445195,dist.unpackedSize
ironclaw,151442398,dist.unpackedSize
@midion/electron,151439274,dist.unpackedSize
@anieo/codegenie-cli-linux-x64,151415581,dist.unpackedSize
node-cputil,151411429,dist.unpackedSize
@iflow-mcp/aitorllj93-babilim,151406563,dist.unpackedSize
nodejs-cputil-plus,151405116,dist.unpackedSize
kendo-webpack,151404678,dist.unpackedSize
quantumic-design,151395856,dist.unpackedSize
moyu-cdnms-pkg-04,151394050,dist.unpackedSize
@mcpmesh/cli-linux-x64,151374174,dist.unpackedSize
cerebras-cli-linux-arm64,151366410,dist.unpackedSize
ut-tools,151358852,dist.unpackedSize
create-pact-app,151343287,dist.unpackedSize
@jlongster/opencode-linux-x64-musl,151334747,dist.unpackedSize
iris-code-windows-x64,151301233,dist.unpackedSize
@pionerlabs/fusion-cli,151244013,dist.unpackedSize
puppeteer-ci-driver-win64,151214836,dist.unpackedSize
grace-code-windows-x64,151209586,dist.unpackedSize
opencode-windows-x64-catl,151201396,dist.unpackedSize
@huarzone/rolepai-linux-x64,151184498,dist.unpackedSize
@codemieai/codemie-opencode-linux-x64-musl,151157136,dist.unpackedSize
bitcore-node-veggie,151150382,dist.unpackedSize
lightweight-ai-linux-x64-musl,151064607,dist.unpackedSize
assembly-protocol,151061198,dist.unpackedSize
@regis-samurai/n8n,151048339,dist.unpackedSize
@sworkit/react-native-workout-player,151044589,dist.unpackedSize
slic3r,151035784,dist.unpackedSize
stl-repair,151035662,dist.unpackedSize
yodo1-tars-package,151020558,dist.unpackedSize
nvestproductnew,150984677,dist.unpackedSize
nvestproduct,150984674,dist.unpackedSize
jqwidgets-framework,150968111,dist.unpackedSize
@bloxbean/yaci-devkit-linux-x64,150940339,dist.unpackedSize
igc-xc-score,150928413,dist.unpackedSize
pvks,150922569,dist.unpackedSize
@klucasw7/minecraft-data,150916321,dist.unpackedSize
aquapaka-dotfiles,150890885,dist.unpackedSize
luachq,150865154,dist.unpackedSize
react-native-terminal-component,150862264,dist.unpackedSize
@jlongster/opencode-linux-x64-baseline-musl,150859620,dist.unpackedSize
vsengine,150853665,dist.unpackedSize
@michelabboud/visual-forge-fonts-full,150847807,dist.unpackedSize
turtlecode-backend-linux-x64,150826255,dist.unpackedSize
@anieo/codegenie-cli-linux-arm64,150812749,dist.unpackedSize
@rustbin/rust-std-beta-aarch64-unknown-linux-gnu,150796268,dist.unpackedSize
@rustbin/rust-std-1.86.0-aarch64-unknown-linux-gnu,150791850,dist.unpackedSize
jk-app-cli,150785045,dist.unpackedSize
bw-casclib,150779236,dist.unpackedSize
pux-react,150763463,dist.unpackedSize
docscanner,150755334,dist.unpackedSize
railwise-linux-x64-baseline-musl,150729287,dist.unpackedSize
definable-linux-x64-baseline-musl,150723202,dist.unpackedSize
definable-linux-x64-musl,150723193,dist.unpackedSize
defcode-linux-x64-baseline-musl,150722367,dist.unpackedSize
defcode-linux-x64-musl,150722364,dist.unpackedSize
park-fe-editors,150714550,dist.unpackedSize
@opensumi/vscode-ripgrep-prebuilt,150706343,dist.unpackedSize
@opensumi/ripgrep-prebuilt,150706274,dist.unpackedSize
devextreme-artifacts,150700815,dist.unpackedSize
@ravenhouse/omni-sdk,150690906,dist.unpackedSize
opencode-ai-nofc-windows-arm64,150685819,dist.unpackedSize
@libphp/almalinux-9-v85,150683511,dist.unpackedSize
@codemieai/codemie-opencode-linux-x64-baseline-musl,150682009,dist.unpackedSize
@cawfree/react-native-layout-animation-provider,150673005,dist.unpackedSize
bekicons,150618443,dist.unpackedSize
@morphllm/morphcode-linux-x64-baseline,150617551,dist.unpackedSize
@arex21/ransom,150607363,dist.unpackedSize
lightweight-ai-linux-x64-baseline-musl,150589480,dist.unpackedSize
malibu-linux-x64-musl,150585622,dist.unpackedSize
@haoranfang/darwin-x64,150579039,dist.unpackedSize
@anieo/codegenie-cli-linux-x64-baseline,150571814,dist.unpackedSize
@ff0000-ad-tech/tmpl-build-sources,150567383,dist.unpackedSize
@factory/cli-linux-arm64,150566157,dist.unpackedSize
@dhcf/react-native-doublerecord,150559852,dist.unpackedSize
cdk-serverless-video-transcoder,150552508,dist.unpackedSize
agora_win_banni,150551569,dist.unpackedSize
@mcpengine/darwin-arm64,150542928,dist.unpackedSize
opencode-windows-x64-baseline-catl,150528125,dist.unpackedSize
tidy-ai,150527192,dist.unpackedSize
ableplayer-react,150474676,dist.unpackedSize
codecli-linux-x64-baseline,150464346,dist.unpackedSize
@agent-webui/ai-desk-python-win32-x64,150424695,dist.unpackedSize
react-able-player,150410891,dist.unpackedSize
@toothfairyai/tfcode-darwin-x64-baseline,150407253,dist.unpackedSize
@toothfairyai/tfcode-darwin-x64,150407244,dist.unpackedSize
@cawfree/react-native-elsewhere,150400465,dist.unpackedSize
@emilyhsia/themebau,150392279,dist.unpackedSize
vcremote-lib,150383434,dist.unpackedSize
@crypto-frontmatter/eip155-1-erc20,150356802,dist.unpackedSize
com.wikitude.phonegap.wikitudeplugin,150354148,dist.unpackedSize
@viasat/beam-fonts,150342962,dist.unpackedSize
kuuzuki-windows-x64,150323592,dist.unpackedSize
din.app,150303307,dist.unpackedSize
zap-client,150290640,dist.unpackedSize
fudoki-js,150279420,dist.unpackedSize
ruxd-mobile-vue,150267734,dist.unpackedSize
fluentui-emoji-svgs,150254815,dist.unpackedSize
@lavilas/codex-linux-arm64,150241199,dist.unpackedSize
jojocode-windows-x64,150224512,dist.unpackedSize
@soundscript/cli-darwin-x64,150223841,dist.unpackedSize
turtlecode-backend-linux-arm64,150222137,dist.unpackedSize
@yeger/turbo-graph-ui,150221320,dist.unpackedSize
@cyberstrike-io/cyberstrike-linux-x64-musl,150219987,dist.unpackedSize
nannar-form-making,150198670,dist.unpackedSize
@alisasasasaasas/opencode-windows-x64,150190742,dist.unpackedSize
mysterycode-darwin-arm64,150182854,dist.unpackedSize
malibu-linux-x64-baseline-musl,150110495,dist.unpackedSize
activator-oce-exporter,150071742,dist.unpackedSize
@ip-location-db/dbip-city-7z,150059852,dist.unpackedSize
npm-sit-ngiam,150032461,dist.unpackedSize
@nikolahuang1/nova,150026791,dist.unpackedSize
@kq_npm/client3d_webgl_vue,150025005,dist.unpackedSize
askskills,150021596,dist.unpackedSize
rwanda-location-lookup,149997603,dist.unpackedSize
@kortix/opencode-ai-linux-arm64,149993192,dist.unpackedSize
turtlecode-backend-linux-x64-baseline,149982497,dist.unpackedSize
meet-code-linux-arm64,149970631,dist.unpackedSize
@jcolot/duckdb-wasm,149924591,dist.unpackedSize
@rustbin/rust-std-1.87.0-aarch64-unknown-linux-ohos,149906958,dist.unpackedSize
infinitymint-bt,149877968,dist.unpackedSize
riddlewave,149877744,dist.unpackedSize
ax-code-windows-x64,149876970,dist.unpackedSize
@thesolaceproject/emberharmony-linux-x64,149859713,dist.unpackedSize
@cdktn/provider-kubernetes,149844848,dist.unpackedSize
@cdktf/provider-kubernetes,149843765,dist.unpackedSize
react-native-agoraio,149826291,dist.unpackedSize
jojocode-windows-x64-baseline,149806217,dist.unpackedSize
@utoo/bundler-darwin-x64,149789523,dist.unpackedSize
appengine-python-sdk,149780323,dist.unpackedSize
@alisasasasaasas/opencode-windows-x64-baseline,149772447,dist.unpackedSize
@cyberstrike-io/cyberstrike-linux-x64-baseline-musl,149744860,dist.unpackedSize
swiftness,149727914,dist.unpackedSize
@rustbin/rust-std-nightly-x86_64-unknown-freebsd,149725649,dist.unpackedSize
@comoequetala/cqtla-icons,149700445,dist.unpackedSize
@anieo/opencode-windows-x64,149696650,dist.unpackedSize
react-neodash,149684043,dist.unpackedSize
@dxdevs.9rooftops/9r-framework,149659719,dist.unpackedSize
taurify-binding-windows-x64-msvc,149659519,dist.unpackedSize
dailybo-sse,149659298,dist.unpackedSize
ffmpeg-bin-ex,149648096,dist.unpackedSize
humancode-linux-x64-musl,149634307,dist.unpackedSize
ocv-windows-x64,149629556,dist.unpackedSize
ex-excalidraw-utils,149618297,dist.unpackedSize
@silicogenai/silicogen-cli-linux-x64,149617545,dist.unpackedSize
angular-token-app,149592042,dist.unpackedSize
@bweno/fa-6,149579812,dist.unpackedSize
puppeteer-ci-driver,149577269,dist.unpackedSize
weex-device,149559319,dist.unpackedSize
javonet-binaries,149557750,dist.unpackedSize
ikuuu-client,149551623,dist.unpackedSize
react-native-btaskee-mini-app,149548672,dist.unpackedSize
@jlongster/opencode-linux-arm64-musl,149507165,dist.unpackedSize
@nativescript/visionos,149476643,dist.unpackedSize
electron-rtcsdk,149472320,dist.unpackedSize
@jasonczc/haqi-linux-x64,149468087,dist.unpackedSize
spstarstemgm,149457796,dist.unpackedSize
cojson-core-rn,149456894,dist.unpackedSize
connect-pomerium,149430848,dist.unpackedSize
aeonmatrix-react-native-ijkplayer,149424815,dist.unpackedSize
@fireenjin/mx,149418307,dist.unpackedSize
react-native-tdlib,149403315,dist.unpackedSize
acl-unity-renderer,149395610,dist.unpackedSize
devops_lukasz_wrobel,149393224,dist.unpackedSize
@bossmode/cli,149382171,dist.unpackedSize
claudio-windows-x64-baseline,149371000,dist.unpackedSize
claudio-windows-x64,149370991,dist.unpackedSize
@codemieai/codemie-opencode-linux-arm64-musl,149329548,dist.unpackedSize
citms-cesium,149317266,dist.unpackedSize
nextjs-test-bytao,149304895,dist.unpackedSize
kidsblock-arduino-cli,149294757,dist.unpackedSize
epochcli-ai-linux-x64,149274160,dist.unpackedSize
osloweb3game,149268728,dist.unpackedSize
definable-linux-arm64-musl,149253623,dist.unpackedSize
defcode-linux-arm64-musl,149252788,dist.unpackedSize
lokocdnms-pkg-01,149245881,dist.unpackedSize
@anieo/opencode-windows-x64-baseline,149244563,dist.unpackedSize
@thesolaceproject/emberharmony-linux-x64-baseline,149237130,dist.unpackedSize
lightweight-ai-linux-arm64-musl,149237021,dist.unpackedSize
iris-code-windows-x64-baseline,149233274,dist.unpackedSize
wb-keywords,149232884,dist.unpackedSize
quohic,149213018,dist.unpackedSize
similiqueillo,149211089,dist.unpackedSize
meet-code4-windows-x64,149178481,dist.unpackedSize
meet-code5-windows-x64,149178481,dist.unpackedSize
ocv-windows-x64-baseline,149177469,dist.unpackedSize
meet-code2-windows-x64,149175921,dist.unpackedSize
khawarizm-windows-x64,149174384,dist.unpackedSize
humancode-linux-x64-baseline-musl,149159180,dist.unpackedSize
@melonproject/smart-contracts,149131629,dist.unpackedSize
@toolbox-sdk/server-darwin-arm64,149129664,dist.unpackedSize
@tilt.dev/tilt-inspector,149124267,dist.unpackedSize
react-native-ali-shenfenyanzheng,149093698,dist.unpackedSize
@fathyb/carbonyl-macos-arm64,149092413,dist.unpackedSize
@jpruden/ibmmq,149082342,dist.unpackedSize
bobol-qiyu,149077716,dist.unpackedSize
cerebras-cli-windows-x64,149075578,dist.unpackedSize
@tkpdx01/hapi-adv-linux-x64,149038591,dist.unpackedSize
@purus/playcanvas,149031712,dist.unpackedSize
@silicogenai/silicogen-cli-linux-arm64,149031633,dist.unpackedSize
codesurf-ai-windows-x64,149031028,dist.unpackedSize
404skill,149005205,dist.unpackedSize
retypeapp-win-x64,148996819,dist.unpackedSize
galeneai-cli-windows-x64,148936820,dist.unpackedSize
@latteswap/latteswap-flat,148924678,dist.unpackedSize
@duckmind/duckmind-darwin-x64,148918332,dist.unpackedSize
@papalqi/hapi-linux-x64,148868284,dist.unpackedSize
react-native-zig-zag-list,148865507,dist.unpackedSize
@timewallllll/enhance-claude,148860002,dist.unpackedSize
causal-net,148847341,dist.unpackedSize
opencv4nodejs-m1,148843659,dist.unpackedSize
@ticmas/frontend-utils,148813335,dist.unpackedSize
@silicogenai/silicogen-cli-linux-x64-baseline,148773778,dist.unpackedSize
@duckdb/duckdb-wasm,148772902,dist.unpackedSize
sakura-no-toki-pkgms-01,148769697,dist.unpackedSize
djsun-ui,148764246,dist.unpackedSize
@proteinjs/reflection-build,148746223,dist.unpackedSize
web-app-framework,148736207,dist.unpackedSize
@mida-design/react-native-component,148731765,dist.unpackedSize
@harvi-code/harvicode-linux-x64,148712144,dist.unpackedSize
slmapcode-linux-x64,148711167,dist.unpackedSize
whisper-addon,148699553,dist.unpackedSize
@skybluejacket/oco-linux-x64,148685405,dist.unpackedSize
cordova-plugin-gaodelocation-chenyu,148680998,dist.unpackedSize
epochcli-ai-linux-arm64,148672492,dist.unpackedSize
@askquorum-ai/cli-linux-x64,148667271,dist.unpackedSize
react-native-aglive,148658917,dist.unpackedSize
@elastic/elastic-ramen-windows-x64-baseline,148648961,dist.unpackedSize
@elastic/elastic-ramen-windows-x64,148648952,dist.unpackedSize
malibu-linux-arm64-musl,148641070,dist.unpackedSize
@ionnet/eyeon,148635275,dist.unpackedSize
react-native-template-template-base,148635201,dist.unpackedSize
shap22-generator,148621684,dist.unpackedSize
codesurf-ai-windows-x64-baseline,148620413,dist.unpackedSize
ltg-gaode,148609681,dist.unpackedSize
@dev-engage/jumpstart-template,148600455,dist.unpackedSize
xxdk-wasm,148568574,dist.unpackedSize
metacom-space-build,148562350,dist.unpackedSize
victory-docs,148555798,dist.unpackedSize
nfields-onnxruntime-webgpu,148543696,dist.unpackedSize
example-ts-npm-package,148538370,dist.unpackedSize
evans-sdlpal-source,148536445,dist.unpackedSize
dev-console-widget,148533942,dist.unpackedSize
galeneai-cli-windows-x64-baseline,148522621,dist.unpackedSize
@codex-editor/git-darwin-arm64,148514392,dist.unpackedSize
breath-hdf5,148507396,dist.unpackedSize
@emalorenzo/next,148505755,dist.unpackedSize
teliver,148500548,dist.unpackedSize
@next/swc-freebsd-x64,148496193,dist.unpackedSize
devere-capacitor-appcenter,148495056,dist.unpackedSize
fwqtest,148485999,dist.unpackedSize
noto-fontface-cjk-jp,148470324,dist.unpackedSize
shuvcode-windows-x64-baseline,148463324,dist.unpackedSize
shuvcode-windows-x64,148463315,dist.unpackedSize
prototipo_1,148443680,dist.unpackedSize
azehagowa,148434204,dist.unpackedSize
epochcli-ai-linux-x64-baseline,148430393,dist.unpackedSize
@zhangchongzhi/webpack,148426761,dist.unpackedSize
@cyberstrike-io/cyberstrike-linux-arm64-musl,148403263,dist.unpackedSize
@rustbin/rust-std-nightly-aarch64-unknown-linux-gnu,148385619,dist.unpackedSize
tray-icon-node,148385420,dist.unpackedSize
@utoo/bundler-darwin-arm64,148376662,dist.unpackedSize
@haoranfang/win32-ia32,148376405,dist.unpackedSize
react_js_playcanvas_ex,148363390,dist.unpackedSize
shiden,148362903,dist.unpackedSize
@lavilas/codex-darwin-x64,148361939,dist.unpackedSize
@anonymous-dev/0x0-windows-x64,148335279,dist.unpackedSize
openmods-ai-windows-x64,148335260,dist.unpackedSize
@plot-ai/win32-x64-msvc,148333118,dist.unpackedSize
@vibetechnologies/opencode-windows-x64-baseline,148307099,dist.unpackedSize
@vibetechnologies/opencode-windows-x64,148307090,dist.unpackedSize
@comingzones/cordova-plugin-gaodelocation-chenyu,148297180,dist.unpackedSize
@wrkronmiller/opencode-linux-x64,148290141,dist.unpackedSize
@doppelgangerdev/doppelganger,148248400,dist.unpackedSize
@viocha/esm-pkg,148246195,dist.unpackedSize
redis-dumper,148235311,dist.unpackedSize
webdriverio-automation,148221892,dist.unpackedSize
@skybluejacket/oco-linux-x64-baseline,148195463,dist.unpackedSize
pii-paladin,148178582,dist.unpackedSize
alisonjello,148152806,dist.unpackedSize
@vvv-interactive/nftanvil-canisters,148147501,dist.unpackedSize
@vaibhavsuma/suma-shared,148142905,dist.unpackedSize
suma-shared,148142892,dist.unpackedSize
slmapcode-linux-x64-baseline,148137736,dist.unpackedSize
sakura-no-toki-pkgms-02,148115374,dist.unpackedSize
@harvi-code/harvicode-linux-arm64,148110472,dist.unpackedSize
coursedio-0snoitadnuof-gnitfard-1sgniward-lacinhcet-gnirolpxe,148102778,dist.unpackedSize
voice-bridge,148095114,dist.unpackedSize
@askquorum-ai/cli-linux-x64-baseline,148093840,dist.unpackedSize
hl7.fhir.r5.examples,148047503,dist.unpackedSize
@hands-agency/video-images-pack-converter,148038879,dist.unpackedSize
com.soc.wwise.wooduan.api,148024681,dist.unpackedSize
@embedded-postgres/darwin-arm64,148010398,dist.unpackedSize
@embedded-postgres/darwin-x64,148010378,dist.unpackedSize
xda-blog-zh-pt2,147993843,dist.unpackedSize
com.jaimecamacho.unitymultitool,147954625,dist.unpackedSize
wd-ad-file-sdk,147913882,dist.unpackedSize
vantacode-linux-x64,147905870,dist.unpackedSize
kopsht,147885519,dist.unpackedSize
@anonymous-dev/0x0-windows-x64-baseline,147883192,dist.unpackedSize
@harvi-code/harvicode-linux-x64-baseline,147868377,dist.unpackedSize
react-wsm-com,147839794,dist.unpackedSize
humancode-linux-arm64-musl,147806719,dist.unpackedSize
rep_concepts,147770738,dist.unpackedSize
opencode-windows-arm64-catl,147763320,dist.unpackedSize
chinese-dict,147746864,dist.unpackedSize
go-ipfs-wrapper,147746563,dist.unpackedSize
scu-components,147723707,dist.unpackedSize
@wrkronmiller/opencode-linux-x64-baseline,147716710,dist.unpackedSize
@hamgom95/native-rpn,147712521,dist.unpackedSize
@jlovec/hapi-linux-x64,147688642,dist.unpackedSize
io.dcloud.sdk.android,147678624,dist.unpackedSize
@surzik25/line3-chapter1,147672217,dist.unpackedSize
minecraft-scripting-starters,147669626,dist.unpackedSize
@rustbin/llvm-tools-1.86.0-aarch64-unknown-linux-gnu,147665116,dist.unpackedSize
@rustbin/llvm-tools-beta-aarch64-unknown-linux-gnu,147659426,dist.unpackedSize
@synsci/cli-linux-x64-musl,147617160,dist.unpackedSize
coderider-linux-x64-baseline,147614976,dist.unpackedSize
coderider-linux-x64,147614967,dist.unpackedSize
khawarizm,147606304,dist.unpackedSize
senlinlon-cli-linux-arm64,147545309,dist.unpackedSize
@wasateam/vue-pdf,147524022,dist.unpackedSize
nmredata-data-test,147514498,dist.unpackedSize
nativecamera,147511792,dist.unpackedSize
smssakutoko,147509435,dist.unpackedSize
elara-app,147497121,dist.unpackedSize
@bloxbean/yaci-devkit-macos-arm64,147482541,dist.unpackedSize
@tensorflow/tfjs,147474474,dist.unpackedSize
@finbourne/lusid-sdk-angular16,147469414,dist.unpackedSize
@calimero-network/calimero-cli-js,147456534,dist.unpackedSize
@huarzone/rolepai-linux-arm64,147456213,dist.unpackedSize
aboocode-linux-x64-musl,147447716,dist.unpackedSize
@srdcloud/codefree-linux-x64-baseline-musl,147424269,dist.unpackedSize
@srdcloud/codefree-linux-x64-musl,147424260,dist.unpackedSize
@bloxystudios/bloxycode-linux-x64-baseline,147418515,dist.unpackedSize
@bloxystudios/bloxycode-linux-x64,147418506,dist.unpackedSize
@zzp123/hapi-self-win32-x64,147396546,dist.unpackedSize
@zzp123/hapi-win32-x64,147396029,dist.unpackedSize
@bryphe/esy-test,147395520,dist.unpackedSize
@bryphe/esy,147395515,dist.unpackedSize
@synsci/cli-linux-arm64,147380633,dist.unpackedSize
overcode-ai-linux-x64-baseline,147364047,dist.unpackedSize
vcs-cdk,147307456,dist.unpackedSize
@fairmint/canton-node-sdk,147277324,dist.unpackedSize
nipurn-xprompt-new-darwin-x64-baseline,147243240,dist.unpackedSize
nipurn-xprompt-new-darwin-x64,147243231,dist.unpackedSize
@gzued/antd-compiled,147220873,dist.unpackedSize
@harperdb/datadog-agent-binary-linux-arm64,147187562,dist.unpackedSize
@jlovec/zhushen-linux-x64,147183319,dist.unpackedSize
react-native-dynamic-bundle,147174059,dist.unpackedSize
@esimplicity/prima-code,147166386,dist.unpackedSize
@zzp123/haqi-cli-linux-x64,147164487,dist.unpackedSize
@martinbruu/m90super-linux-x64,147159210,dist.unpackedSize
@reinis_frp/across-contracts-test,147119730,dist.unpackedSize
llqplayer,147112772,dist.unpackedSize
cryophaser,147108935,dist.unpackedSize
dashmadeline,147107499,dist.unpackedSize
botframework-webchat,147107188,dist.unpackedSize
@action-agenda/pie-chart,147104981,dist.unpackedSize
@sabirimanov/cordova-plugin-openalpr,147098227,dist.unpackedSize
npmmgr,147096293,dist.unpackedSize
castclaw-darwin-arm64,147091911,dist.unpackedSize
